Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
154,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
155,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
156,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
157,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
158,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
159,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
160,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
161,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
162,LIST,3,TERMINAL ST,1730,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
163,LIST,4,PARK BL,911,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
164,LIST,4,PARK BL,911,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
165,LIST,3,PARK BL,911,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
166,LIST,4,PARK BL,911,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
167,LIST,4,PARK BL,911,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
168,LIST,2,CIRCLE ST,108,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
169,LIST,6,VERMONT AV,1725,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
170,LIST,1,LINDEN RD,2700,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
171,LIST,2,LINDEN RD,2700,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
172,LIST,3,TOUCHSTONE PL,245,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
173,LIST,2,JANET DR,2842,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
174,LIST,2,JANET DR,2842,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
175,LIST,2,JANET DR,2842,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
176,LIST,2,JANET DR,2842,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
177,LIST,2,JANET DR,2842,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
178,LIST,2,DENISE CT,2938,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
179,LIST,2,DENISE CT,2938,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
180,LIST,2,RENEE CT,2954,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
181,LIST,2,RENEE CT,2954,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
182,LIST,2,INDEPENDENCE AV,2725,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
183,LIST,1,KELLYS ISLAND RD,3277,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
