Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
10767,LAIN,1,FARBER AV,1506,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10768,LAIN,1,FARBER AV,1506,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10769,LAIN,1,FARBER AV,1506,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10770,PICH,2,FARBER AV,1504,Glendora,Pistacia chinensis,CHINESE PISTACHE,BDM
10771,PICH,2,FARBER AV,1442,Glendora,Pistacia chinensis,CHINESE PISTACHE,BDM
10773,GEPA,1,FARBER AV,1428,Glendora,Geijera parviflora,AUSTRALIAN WILLOW,BES
10775,QUIL2,4,KIRKWALL RD /W,315,Glendora,Quercus ilex,HOLLY OAK,BEL
10776,QUIL2,4,KIRKWALL RD /W,319,Glendora,Quercus ilex,HOLLY OAK,BEL
10777,QUIL2,4,KIRKWALL RD /W,331,Glendora,Quercus ilex,HOLLY OAK,BEL
10778,QUIL2,4,KIRKWALL RD /W,335,Glendora,Quercus ilex,HOLLY OAK,BEL
10779,QUIL2,4,KIRKWALL RD /W,351,Glendora,Quercus ilex,HOLLY OAK,BEL
10780,QUIL2,4,KIRKWALL RD /W,364,Glendora,Quercus ilex,HOLLY OAK,BEL
10781,QUIL2,5,KIRKWALL RD /W,350,Glendora,Quercus ilex,HOLLY OAK,BEL
10783,QUIL2,5,KIRKWALL RD /W,336,Glendora,Quercus ilex,HOLLY OAK,BEL
10784,QUIL2,4,KIRKWALL RD /W,332,Glendora,Quercus ilex,HOLLY OAK,BEL
10785,QUIL2,4,KIRKWALL RD /W,330,Glendora,Quercus ilex,HOLLY OAK,BEL
10788,QUIL2,5,RENWICK RD /W,327,Glendora,Quercus ilex,HOLLY OAK,BEL
10789,CUAN,3,RENWICK RD /W,331,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10790,CUAN,3,RENWICK RD /W,335,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10791,QUIL2,5,RENWICK RD /W,349,Glendora,Quercus ilex,HOLLY OAK,BEL
10792,GEPA,1,RENWICK RD /W,351,Glendora,Geijera parviflora,AUSTRALIAN WILLOW,BES
10793,GEPA,1,RENWICK RD /W,351,Glendora,Geijera parviflora,AUSTRALIAN WILLOW,BES
10794,ULPA,5,RENWICK RD /W,415,Glendora,Ulmus parvifolia,CHINESE ELM,BDM
